canonicalSmiles	chemicalProperties.Complexity	chemicalProperties.Compound Is Canonicalized	chemicalProperties.Covalently-Bonded Unit Count	chemicalProperties.Defined Atom Stereocenter Count	chemicalProperties.Defined Bond Stereocenter Count	chemicalProperties.Exact Mass	chemicalProperties.Formal Charge	chemicalProperties.Heavy Atom Count	chemicalProperties.Hydrogen Bond Acceptor Count	chemicalProperties.Hydrogen Bond Donor Count	chemicalProperties.Isotope Atom Count	chemicalProperties.Molecular Weight	chemicalProperties.Monoisotopic Mass	chemicalProperties.Rotatable Bond Count	chemicalProperties.Topological Polar Surface Area	chemicalProperties.Undefined Atom Stereocenter Count	chemicalProperties.Undefined Bond Stereocenter Count	chemicalProperties.XLogP3	chemicalProperties.XLogP3-AA	cid	inChIKey	maxPhase	molecularFormula	synonyms
CN(C)C1=CC=C(C=C1)C2=C(N=CN=C2N)C#CC3=CN=C(C=C3)N4CCOCC4	601	Yes	1	0	0	400.20115941	0	30	7	1	0	400.5	400.20115941	5	80.4 Å²	0	0		2.7	11987868	AINVOEOJEKKMKB-UHFFFAOYSA-N		C23H24N6O	5-[4-(Dimethylamino)phenyl]-6-[(6-Morpholin-4-Ylpyridin-3-Yl)ethynyl]pyrimidin-4-Amine;!CHEMBL216697;!alkynylpyrimidine 2;!2i6b;!SCHEMBL1913935
C1CN(CCN1)CCNC2=C3C(=C(OC3=NC=N2)C4=CC=CC=C4)C5=CC=CC=C5	516	Yes	1	0	0	399.20591044	0	30	6	2	0	399.5	399.20591044	6	66.2 Å²	0	0		3.9	17756743	PTILEOLOGGMFCS-UHFFFAOYSA-N		C24H25N5O	5,6-DIPHENYL-N-(2-PIPERAZIN-1-YLETHYL)FURO[2,3-D]PYRIMIDIN-4-AMINE;!CHEMBL247272;!CHEBI:40432;!5,6-diphenyl-N-[2-(piperazin-1-yl)ethyl]furo[2,3-d]pyrimidin-4-amine;!FURANOPYRIDIMIDINE 1
C1=CC=C(C=C1)C2=C(NC3=C2C(=NC=N3)NCCO)C4=CC=CC=C4	409	Yes	1	0	0	330.14806121	0	25	4	3	0	330.4	330.14806121	5	73.8 Å²	0	0		3.6	4369433	MPJYGQHMIFDQIN-UHFFFAOYSA-N		C20H18N4O	3-amino-3-benzyl-[4.3.0]bicyclo-1,6-diazanonan-2-one;!2brm;!pyrrolopyrimidine compound 5;!DFZ;!CHEMBL366312
C1=CC(=CC(=C1)N)C2=C3N=C(C=CN3N=C2)NC4=CC(=CC=C4)Cl	422	Yes	1	0	0	335.0937732	0	24	4	2	0	335.8	335.0937732	3	68.2 Å²	0	0		3.8	6419789	JDNMRPIWJIDDAY-UHFFFAOYSA-N		C18H14ClN5	3-(3-aminophenyl)-N-(3-chlorophenyl)pyrazolo[1,5-a]pyrimidin-5-amine;!K00522;!SCHEMBL4342488;!DB07698;!SR-01000383724
C1=CC=C(C=C1)C2=NN3C=CC=CC3=C2C4=CC5=C(NN=C5N=N4)N	468	Yes	1	0	0	327.12324344	0	25	5	2	0	327.3	327.12324344	2	97.8 Å²	0	0		1.9	11493598	XVECMUKVOMUNLE-UHFFFAOYSA-N		C18H13N7	
CN1CCN(CC1)C2=NC3=C(C=C(C=C3N=C2)C(F)(F)F)C4=CC(=CC=C4)O	526	Yes	1	0	0	388.15109573	0	28	8	1	0	388.4	388.15109573	2	52.5 Å²	0	0		3.6	25113181	QNCYYRHIUFGGJX-UHFFFAOYSA-N		C20H19F3N4O	3-[3-(4-methylpiperazin-1-yl)-7-(trifluoromethyl)quinoxalin-5-yl]phenol;!CHEMBL462712;!3-(3-(4-methylpiperazin-1-yl)-7-(trifluoromethyl)quinoxalin-5-yl)phenol;!SCHEMBL15319542;!BDBM50265838
CC1=NC=C(N1C(C)C)C2=NC(=NC=C2)NC3=CC=C(C=C3)N4CCN(CC4)C(=O)CO	605	Yes	1	0	0	435.23827319	0	32	7	2	0	435.5	435.23827319	6	99.4 Å²	0	0		1.7	11270500	PVTKDXZNSUHUMO-UHFFFAOYSA-N		C23H29N7O2	2-{4-[4-({4-[2-Methyl-1-(1-Methylethyl)-1h-Imidazol-5-Yl]pyrimidin-2-Yl}amino)phenyl]piperazin-1-Yl}-2-Oxoethanol;!CHEMBL477786;!2vv9;!SCHEMBL3548656;!BDBM50263070
C1=CC=NC(=C1)COC2=C(C=C(C=C2)C3=CC4=C(C=C3)C=CN4)CNC5=C(N=CC=C5)N	576	Yes	1	0	0	421.19026037	0	32	5	3	0	421.5	421.19026037	7	88.8 Å²	0	0		4.2	11633167	KMBPJSHPAXOXBT-UHFFFAOYSA-N		C26H23N5O	N~3~-[5-(1h-Indol-6-Yl)-2-(Pyridin-2-Ylmethoxy)benzyl]pyridine-2,3-Diamine;!2ohu;!CHEMBL220428;!SCHEMBL8265066;!BDBM15787
CC(C)N1C2=NC=NC(=C2C(=N1)C3=CC4=C(C=C3)N=CC=C4)N	416	Yes	1	0	0	304.14364454	0	23	5	1	0	304.3	304.14364454	2	82.5 Å²	0	0		2.5	24905152	GEZALMMCQYDFML-UHFFFAOYSA-N		C17H16N6	1-(1-Methylethyl)-3-Quinolin-6-Yl-1h-Pyrazolo[3,4-D]pyrimidin-4-Amine;!1-isopropyl-3-(quinolin-6-yl)-1H-pyrazolo[3,4-d]pyrimidin-4-amine;!CHEMBL1233882;!SCHEMBL21067895;!DB08054
CC1CN(CCN1)C2=CC3=C(C=C2)N=C(C4=CN=CN34)NC5=C(C=CC=C5Cl)C	563	Yes	1	1	0	406.1672725	0	29	5	2	0	406.9	406.1672725	3	57.5 Å²	0	0		5	46937119	VWJPPYCULHDHBB-HNNXBMFYSA-N		C22H23ClN6	N-(2-chloro-6-methylphenyl)-8-[(3S)-3-methylpiperazin-1-yl]imidazo[1,5-a]quinoxalin-4-amine;!SCHEMBL21067953;!DB08057;!Q27097290
CN1C2=NC=NC(=C2C(=N1)C3=CC4=CC=CC=C4C=C3)N	376	Yes	1	0	0	275.11709544	0	21	4	1	0	275.31	275.11709544	1	69.6 Å²	0	0		2.7	24905144	UOKGZPYGRJDACN-UHFFFAOYSA-N		C16H13N5	1-Methyl-3-Naphthalen-2-Yl-1h-Pyrazolo[3,4-D]pyrimidin-4-Amine;!1-methyl-3-(naphthalen-3-yl)-1H-pyrazolo[3,4-d]pyrimidin-4-amine;!CHEMBL1234815;!SCHEMBL12551789;!BDBM123756
CN(C)C(=O)C(C1=CC=C(C=C1)C2=CN3C(=NC=N3)C=C2)C(C(=O)N4CCC(C4)F)N	656	Yes	1	3	0	424.20230222	0	31	6	1	0	424.5	424.20230222	5	96.8 Å²	0	0		1	10320144	ZNHVIJAGMFQGMS-IHPCNDPISA-N		C22H25FN6O2	CHEMBL237337;!6-(4-{(1S,2S)-2-AMINO-1-[(DIMETHYLAMINO)CARBONYL]-3-[(3S)-3-FLUOROPYRROLIDIN-1-YL]-3-OXOPROPYL}PHENYL)-1H-[1,2,4]TRIAZOLO[1,5-A]PYRIDIN-4-IUM;!2fjp;!SCHEMBL14591260;!BDBM50221972
C1=CC=C(C=C1)C2=NC3=C(C=NN3C(=C2)NCC4=CN=CC=C4)Br	403	Yes	1	0	0	379.04326	0	24	4	1	0	380.2	379.04326	4	55.1 Å²	0	0		3.4	10249180	SMIZFGZXFDGISG-UHFFFAOYSA-N		C18H14BrN5	3-bromo-5-phenyl-N-(pyridin-3-ylmethyl)pyrazolo[1,5-a]pyrimidin-7-amine;!CHEMBL249530;!2r3j;!SCHEMBL12952859;!BDBM50223586
C1=CC=C(C=C1)C2=CN3C(=CN=C3C(=C2)NCC4=CN=CN=C4)Br	397	Yes	1	0	0	379.04326	0	24	4	1	0	380.2	379.04326	4	55.1 Å²	0	0		4.2	10249182	LZLKFNBMXXLTLX-UHFFFAOYSA-N		C18H14BrN5	3-Bromo-6-Phenyl-N-(Pyrimidin-5-Ylmethyl)imidazo[1,2-A]pyridin-8-Amine;!2r3l;!SCHEMBL14006573;!DB08537;!Q27097738
CCN1C(=C2C=NC3=C2C=C(C=N3)C4=CC(=C(C=C4)N)C(=O)N(C)C)C=CN1	699	Yes	1	0	1	374.18550935	0	28	6	2	0	374.4	374.18550935	3	86.8 A^2	0	0		2.5	46937162	MDWRYFXZJNRJGR-ZPHPHTNESA-N		C21H22N6O	
C1CCN(CC1)CCOC2=CC=C(C=C2)C3=CN4C(=C(C=N4)C5=CC=NC=C5)N=C3	514	Yes	1	0	0	399.20591044	0	30	5	0	0	399.5	399.20591044	6	55.6 Å²	0	0		3.4	11524144	XHBVYDAKJHETMP-UHFFFAOYSA-N		C24H25N5O	
C1COC(CN1C2=C3C=NNC3=NC=C2C4=CC=CC=C4)CN	389	Yes	1	1	0	309.15896025	0	23	5	2	0	309.4	309.15896025	3	80.1 Å²	0	0		1.3	44129608	YBRZCAKSBYWZTC-ZDUSSCGKSA-N		C17H19N5O	1-[(2s)-4-(5-Phenyl-1h-Pyrazolo[3,4-B]pyridin-4-Yl)morpholin-2-Yl]methanamine;!pyrazolopyridine, (S)-14;!CHEMBL562314;!SCHEMBL21067786;!BDBM33217
C=CC(=O)N1CCCC(C1)N2C3=NC=NC(=C3C(=N2)C4=CC=C(C=C4)OC5=CC=CC=C5)N	678	Yes	1	1	0	440.19607403	0	33	6	1	0	440.5	440.19607403	5	99.2 Å²	0	0		3.6	24821094	XYFPWWZEPKGCCK-GOSISDBHSA-N		C25H24N6O2	
CC1=C(C(=O)N(C2=NC(=NC=C12)NC3=NC=C(C=C3)N4CCNCC4)C5CCCC5)C(=O)C	775	Yes	1	0	0	447.23827319	0	33	8	2	0	447.5	447.23827319	5	103 Å²	0	0		1.8	5330286	AHJRHEGDXFFMBM-UHFFFAOYSA-N		C24H29N7O2	
C1CN(CCN1CCCCOC2=CC3=C(C=C2)C=CC(=O)N3)C4=C5C=CSC5=CC=C4	636	Yes	1	0	0	433.18239829	0	31	5	1	0	433.6	433.18239829	7	73 Å²	0	0		4.7	11978813	ZKIAIYBUSXZPLP-UHFFFAOYSA-N		C25H27N3O2S	
C1CN(CCN1)C2=C(C=C3C(=C2)N(C=C(C3=O)C(=O)O)C4=CC=C(C=C4)F)F	645	Yes	1	0	0	385.12379774	0	28	8	2	0	385.4	385.12379774	3	72.9 Å²	0	0	0.3		56208	XBHBWNFJWIASRO-UHFFFAOYSA-N		C20H17F2N3O3	Sarafloxacin;!98105-99-8;!Sarafloxacine;!6-fluoro-1-(4-fluorophenyl)-4-oxo-7-(piperazin-1-yl)-1,4-dihydroquinoline-3-carboxylic acid;!Difloxacino
C1=CC(=CC(=C1)F)NC(=O)NC2=CC=C(C=C2)C3=CSC4=C3C(=NC=C4C5=CN(N=C5)CCO)N	713	Yes	1	0	0	488.14307327	0	35	7	4	0	488.5	488.14307327	6	146 Å²	0	0		3	46207586	WPHKIQPVPYJNAX-UHFFFAOYSA-N		C25H21FN6O2S	ILORASERTIB;!ABT-348;!1227939-82-3;!UNII-6L5D03D975;!ABT 348
CC#CC(=O)N1CCCC1C2=NC(=C3N2C=CN=C3N)C4=CC=C(C=C4)C(=O)NC5=CC=CC=N5	845	Yes	1	1	0	465.19132300	0	35	6	2	0	465.5	465.19132300	4	119 Å²	0	0		3	71226662	WDENQIQQYWYTPO-IBGZPJMESA-N		C26H23N7O2	
CN(C)C(=O)C1=CC2=CN=C(N=C2N1C3CCCC3)NC4=NC=C(C=C4)N5CCNCC5	636	Yes	1	0	0	434.25425761	0	32	7	2	0	434.5	434.25425761	5	91.2 Å²	0	0		2.2	44631912	RHXHGRAEPCAFML-UHFFFAOYSA-N		C23H30N8O	
CC(C)(C1=NC(=CC=C1)N2C3=NC(=NC=C3C(=O)N2CC=C)NC4=CC=C(C=C4)N5CCN(CC5)C)O	795	Yes	1	0	0	500.26482229	0	37	9	2	0	500.6	500.26482229	7	101 Å²	0	0		3.1	24856436	BKWJAKQVGHWELA-UHFFFAOYSA-N		C27H32N8O2	MK-1775;!955365-80-7;!Adavosertib;!MK1775;!MK 1775
CCNC1(CCN(CC1)C2=NC=NC3=C2N=C(N3C4=CC=C(C=C4)Cl)C5=CC=CC=C5Cl)C(=O)N	729	Yes	1	0	0	509.1497638	0	35	6	2	0	510.4	509.1497638	6	102 Å²	0	0		4.3	10052040	UNAZAADNBYXMIV-UHFFFAOYSA-N		C25H25Cl2N7O	otenabant;!686344-29-6;!CP-945598;!CP945598;!Otenabant free base
CC1(COC1)COC2=CC3=C(C=C2)N(C=N3)C4=NC5=C(C=CC=C5N6CCC(CC6)N)C=C4	667	Yes	1	0	0	443.23212518	0	33	6	1	0	443.5	443.23212518	5	78.4 Å²	0	0		3.7	10366136	DYNHJHQFHQTFTP-UHFFFAOYSA-N		C26H29N5O2	Crenolanib;!670220-88-9;!Crenolanib (CP-868596);!CP-868596;!ARO-002
COCCOC1=CC=C(C=C1)N2CCN(CC2)CCN3C4=C(C=N3)C5=NC(=NN5C(=N4)N)C6=CC=CO6	722	Yes	1	0	0	503.23933582	0	37	10	1	0	503.6	503.23933582	9	125 Å²	0	0		1.9	10117987	DTYWJKSSUANMHD-UHFFFAOYSA-N		C25H29N9O3	
CC1=NC(=CC=C1)C2=NN3CCCC3=C2C4=C5C=C(C=CC5=NC=C4)C(=O)N	585	Yes	1	0	0	369.15896025	0	28	4	1	0	369.4	369.15896025	3	86.7 Å²	0	0		2.4	10090485	IVRXNBXKWIJUQB-UHFFFAOYSA-N		C22H19N5O	Galunisertib;!700874-72-2;!LY2157299;!LY 2157299;!LY-2157299
C1=CC(=CC=C1C2=NC3=C(C=NN3C(=C2)C(F)(F)F)C#CC4=CN=C(C=C4)N)C(F)(F)F	720	Yes	1	0	0	447.09186434	0	32	10	1	0	447.3	447.09186434	3	69.1 Å²	0	0		4.4	71533696	DMJHZVARRXJSEG-UHFFFAOYSA-N		C21H11F6N5	Decoglurant;!911115-16-7;!5-((7-(Trifluoromethyl)-5-(4-(trifluoromethyl)phenyl)pyrazolo[1,5-a]pyrimidin-3-yl)ethynyl)pyridin-2-amine;!UNII-5VX4P0JKC5;!5VX4P0JKC5
C1COCCN1C2=CC=C(C=C2)NC3=NC(=CN4C3=NC=C4)C5=CC6=C(C=C5)C=NN6	595	Yes	1	0	0	411.18075832	0	31	6	2	0	411.5	411.18075832	4	83.4 Å²	0	0		3.6	59473233	XSMSNFMDVXXHGJ-UHFFFAOYSA-N		C23H21N7O	Entospletinib;!1229208-44-9;!GS-9973;!6-(1H-Indazol-6-yl)-N-(4-morpholinophenyl)imidazo[1,2-a]pyrazin-8-amine;!UNII-6I3O3W6O3B
CC1=C2C(=NC=NN2C=C1NC(=O)OCC3COCCN3)NC4=CC5=C(C=C4)N(N=C5)CC6=CC(=CC=C6)F	828	Yes	1	1	0	530.21901492	0	39	9	3	0	530.6	530.21901492	8	120 Å²	0	0		2.8	10437018	LUJZZYWHBDHDQX-QFIPXVFZSA-N		C27H27FN8O3	BMS-599626;!714971-09-2;!AC480;!AC-480;!BMS 599626
C1CCN(CC1)CCOC2=CC=CC(=C2)C3=NNC4=C3C=C(C=C4)C5=NC=NN5	516	Yes	1	0	0	388.20115941	0	29	5	2	0	388.5	388.20115941	6	82.7 Å²	0	0		3.8	10430360	XDJCLCLBSGGNKS-UHFFFAOYSA-N		C22H24N6O	CC-401;!395104-30-0;!3-(3-(2-(piperidin-1-yl)ethoxy)phenyl)-5-(1H-1,2,4-triazol-5-yl)-1H-indazole;!UNII-NOE38VQA1W;!NOE38VQA1W
CN1C(=CC=N1)C2=NN=C(C3=CC=CC=C32)N4CCC(CC4)N(C)C(=O)C5=C(C=C(C=C5)F)C(F)(F)F	794	Yes	1	0	0	512.19477206	0	37	9	0	0	512.5	512.19477206	4	67.2 Å²	0	0		4.3	49848070	SZBGQDXLNMELTB-UHFFFAOYSA-N		C26H24F4N6O	
CC(=O)N(C)C1=CC=CC(=C1)C2=CC=NC3=C(C=NN23)C(=O)C4=CC=CS4	574	Yes	1	0	0	376.09939694	0	27	5	0	0	376.4	376.09939694	4	95.8 Å²	0	0	2.3		6450813	CBIAWPMZSFFRGN-UHFFFAOYSA-N		C20H16N4O2S	Indiplon;!325715-02-4;!NBI 34060;!Indiplon-d3;!NBI-34060
CC1=C(N2C(=N1)C(=CC=N2)N3CCOCC3)C4=CN=C(C=C4)CCOC	448	Yes	1	0	0	353.18517499	0	26	6	0	0	353.4	353.18517499	5	64.8 Å²	0	0		1.2	51352628	BPLVDYJDAVYLRQ-UHFFFAOYSA-N		C19H23N5O2	JNJ-42396302;!UNII-P5M4972608;!1298030-18-8;!CHEMBL2180408;!JNJ 42396302
C1CN(CCN1)C2=CC=CC3=CC(=CN=C32)S(=O)(=O)C4=CC=CC=C4	535	Yes	1	0	0	353.11979803	0	25	5	1	0	353.4	353.11979803	3	70.7 Å²	0	0		2.5	11256720	JJZFWROHYSMCMU-UHFFFAOYSA-N		C19H19N3O2S	
C1CN(CCN1C2=NC=NC3=C2OC4=CC=CC=C43)C(=S)NCC5=CC6=C(C=C5)OCO6	678	Yes	1	0	0	447.13651072	0	32	7	1	0	447.5	447.13651072	3	108 Å²	0	0		3.5	11282283	FOFDIMHVKGYHRU-UHFFFAOYSA-N		C23H21N5O3S	Amuvatinib;!850879-09-3;!MP-470;!MP470;!MP 470
COC(=O)C1=CN=C2N1CCC3=CC=CC=C3C2=C4CCN(CC4)CCC5=CC=C(C=C5)OCC6=NC7=CC=CC=C7C=C6	985	Yes	1	0	0	584.27874102	0	44	6	0	0	584.7	584.27874102	8	69.5 Å²	0	0		5.8	6450806	TULGGJGJQXESOO-UHFFFAOYSA-N		C37H36N4O3	Laniquidar;!197509-46-9;!UNII-K3FRN4DDOY;!K3FRN4DDOY;!methyl 11-(1-(4-(quinolin-2-ylmethoxy)phenethyl)piperidin-4-ylidene)-6,11-dihydro-5H-benzo[d]imidazo[1,2-a]azepine-3-carboxylate
C1=CC2=C(C=CC(=C2)CN3C4=NC(=CN=C4N=N3)C5=CN(N=C5)CCO)N=C1	524	Yes	1	0	0	372.14470716	0	28	7	1	0	372.4	372.14470716	5	107 Å²	0	0		0.7	17754438	PDMUGYOXRHVNMO-UHFFFAOYSA-N		C19H16N8O	PF-04217903;!956905-27-4;!PF04217903;!2-(4-(1-(quinolin-6-ylmethyl)-1H-[1,2,3]triazolo[4,5-b]pyrazin-6-yl)-1H-pyrazol-1-yl)ethanol;!1159490-85-3
C1CN(CCN1C2=NN=C(C=C2C3=CC=NC=C3)C4=CC=CC=C4)C5=NC=CC=N5	506	Yes	1	0	0	395.18584370	0	30	7	0	0	395.5	395.18584370	4	70.9 Å²	0	0		2.7	54576073	ZPJGUEPHFXPAQF-UHFFFAOYSA-N		C23H21N7	TT-301;!UNII-CY416F5NSK;!TT301;!MW-189;!MW01-6-189WH
COC1=C(C=CC(=C1)N2CCN(CC2)C(=O)CN3C4=C(C=CC=N4)C(=C5N=CC=N5)N3)Cl	781	Yes	1	0	0	451.1523507	0	32	8	1	0	451.9	451.1523507	4	85.7 A^2	0	0		2.5	25016615	WSVDLXWYJRCDBZ-UHFFFAOYSA-N		C22H22ClN7O2	
CN1C=C(C=N1)C2=NN3C(=NN=C3C(C4=CC5=C(C=C4)N=CC=C5)(F)F)C=C2	564	Yes	1	0	0	377.12004977	0	28	7	0	0	377.3	377.12004977	3	73.8 Å²	0	0		2.1	46911863	JRWCBEOAFGHNNU-UHFFFAOYSA-N		C19H13F2N7	JNJ-38877605;!943540-75-8;!JNJ38877605;!JNJ 38877605;!UNII-15UDG410PN
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
CC1=CC(=O)C2=CC=CC=C2C1=O	289	Yes	1	0	0	172.052429494	0	13	2	0	0	172.18	172.052429494	0	34.1 Å²	0	0	2.2		4055	MJVAVZPDRWSRRC-UHFFFAOYSA-N		C11H8O2	
CC(=O)CCC1=CC2=C(C=C1)C=C(C=C2)OC	262	Yes	1	0	0	228.115029749	0	17	2	0	0	228.29	228.115029749	4	26.3 Å²	0	0	3.1		4409	BLXXJMDCKKHMKV-UHFFFAOYSA-N		C15H16O2	
C1=CC=C2C(=C1)C(=O)OC23C4=C(C=C(C=C4)O)OC5=C3C=CC(=C5)O	522	Yes	1	0	0	332.06847348	0	25	5	2	0	332.3	332.06847348	0	76 Å²	0	0		3.4	16850	GNBHRKFJIUUOQI-UHFFFAOYSA-N		C20H12O5	
CC(C1=CC2=C(C=C1)C=C(C=C2)OC)C(=O)O	277	Yes	1	1	0	230.094294304	0	17	3	1	0	230.26	230.094294304	3	46.5 Å²	0	0	3.3		156391	CMWTZPSULFXXJA-VIFPVBQESA-N		C14H14O3	
CC=C(C1=CC=C(C=C1)O)C(=CC)C2=CC=C(C=C2)O	318	Yes	1	0	2	266.130679813	0	20	2	2	0	266.3	266.130679813	3	40.5 Å²	0	0		5.4	667476	NFDFQCUYFHCNBW-SCGPFSFSSA-N		C18H18O2	
COC1=C(C=C(C=C1)C2CC(=O)C3=C(C=C(C=C3O2)O)O)O	413	Yes	1	1	0	302.07903816	0	22	6	3	0	302.28	302.07903816	2	96.2 Å²	0	0		2.4	72281	AIONOLUJZLIMTK-AWEZNQCLSA-N		C16H14O6	
COC1=CC=C(C=C1)C2C(=O)C3=CC=CC=C3C2=O	344	Yes	1	0	0	252.078644241	0	19	3	0	0	252.26	252.078644241	2	43.4 Å²	0	0	2.9		2197	XRCFXMGQEVUZFC-UHFFFAOYSA-N		C16H12O3	
C1=CC=C(C(=C1)C(=O)O)[O-].C1=CC=C(C(=C1)C(=O)O)[O-].[Mg+2]	133	Yes	3	0	0	298.0327797	0	21	6	2	0	298.53	298.0327797	2	121 Å²	0	0			54684589	MQHWFIOJQSCFNM-UHFFFAOYSA-L		C14H10MgO6	Magnesium salicylate;!18917-89-0;!Magnesium disalicylate;!magnesiumsalicylate;!UNII-JQ69D454N1
C1=CC=C(C(=C1)C(=O)OC2=CC=CC=C2C(=O)O)O	341	Yes	1	0	0	258.05282342	0	19	5	2	0	258.23	258.05282342	4	83.8 Å²	0	0	3		5161	WVYADZUPLLSGPU-UHFFFAOYSA-N		C14H10O5	
COC1=CC(=C(C=C1)C(=O)C2=CC=CC=C2)O	258	Yes	1	0	0	228.078644241	0	17	3	1	0	228.24	228.078644241	3	46.5 Å²	0	0	3.6		4632	DXGLGDHPHMLXJC-UHFFFAOYSA-N		C14H12O3	
C1=CC(=C(C=C1O)O)C=CC(=O)O	212	Yes	1	0	1	180.04225873	0	13	4	3	0	180.16	180.04225873	2	77.8 Å²	0	0		1.2	446611	HGEFWFBFQKWVMY-DUXPYHPUSA-N		C9H8O4	
C1=CC=C(C=C1)C(=O)NC(=CC2=CC=C(C=C2)OC3=CC=CC=C3Br)C(=O)O	565	Yes	1	0	1	437.02627	0	28	4	2	0	438.3	437.02627	6	75.6 Å²	0	0		5.1	657131	WLPJLQNKCJWAFL-RGEXLXHISA-N		C22H16BrNO4	(2Z)-2-(BENZOYLAMINO)-3-[4-(2-BROMOPHENOXY)PHENYL]-2-PROPENOIC ACID;!CHEMBL188442;!639517-90-1;!(Z)-2-benzamido-3-[4-(2-bromophenoxy)phenyl]prop-2-enoic acid;!1yvf
COC(=O)C1=C(C=CC=C1OCC=CC2=CC(=C(C=C2)F)C3=CC(=NO3)C(=O)O)O	631	Yes	1	0	1	413.09108001	0	30	9	2	0	413.4	413.09108001	8	119 Å²	0	0		4.1	447994	QKHWJUMLYAYZFS-ONEGZZNKSA-N		C21H16FNO7	COMPOUND 9;!5-{2-FLUORO-5-[3-(3-HYDROXY-2-METHOXYCARBONYL-PHENOXY)-PROPENYL]-PHENYL}-ISOXAZOLE-3-CARBOXYLIC ACID;!CHEMBL117869;!1q1m;!SCHEMBL5620738
C1=CC(=C(C=C1C2C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O	428	Yes	1	2	0	304.05830272	0	22	7	5	0	304.25	304.05830272	1	127 Å²	0	0		1.5	439533	CXQWRCVTCMQVQX-LSDHHAIUSA-N		C15H12O7	
C1=C(C=C(C2=C1C(=O)C(=O)C=C2O)O)O	346	Yes	1	0	0	206.02152329	0	15	5	3	0	206.15	206.02152329	0	94.8 Å²	0	0		0.7	160478	XNPCAGMCQDGQKK-UHFFFAOYSA-N		C10H6O5	Flaviolin;!479-05-0;!4,5,7-trihydroxynaphthalene-1,2-dione;!2,5,7-TRIHYDROXYNAPHTHOQUINONE;!CHEBI:42646
C1=CC(=CC=C1C=CC2=CC(=CC(=C2)O)O)O	246	Yes	1	0	1	228.078644241	0	17	3	3	0	228.24	228.078644241	2	60.7 Å²	0	0		3.1	445154	LUKBXSAWLPMMSZ-OWOJBTEDSA-N		C14H12O3	
B(CNC(=O)C1=C(C=CC2=CC=CC=C21)OCC)(O)O	326	Yes	1	0	0	273.1172382	0	20	4	3	0	273.09	273.1172382	5	78.8 Å²	0	0			5288987	VGXJNGVFESCMME-UHFFFAOYSA-N		C14H16BNO4	[(2-ETHOXY-1-NAPHTHOYL)AMINO]METHYLBORONIC ACID;!Acylglycineboronic acid, 10;!SCHEMBL4327723;!CHEMBL1234635;!BDBM39812
CC(C1=CC=C(C=C1)Br)NC(=O)C2=C(C=CC(=C2)F)O	334	Yes	1	1	0	337.01137	0	20	3	2	0	338.17	337.01137	3	49.3 Å²	0	0		4.1	5496910	KFTNEILVDDUXGR-SECBINFHSA-N		C15H13BrFNO2	CHEMBL38912;!N-[1-(4-BROMOPHENYL)ETHYL]-5-FLUORO SALICYLAMIDE;!N-[(1R)-1-(4-bromophenyl)ethyl]-5-fluoro-2-hydroxybenzamide;!BFS;!1std
COC1=CC=CC(=C1)C(=O)N	147	Yes	1	0	0	151.063328530	0	11	2	1	0	151.16	151.063328530	2	52.3 Å²	0	0	0.9		98487	VKPLPDIMEREJJF-UHFFFAOYSA-N		C8H9NO2	
COC1=CC(=C(C(=C1)OC)C=C2C3=CC=CC=C3NC2=O)OC	450	Yes	1	0	1	311.11575802	0	23	4	1	0	311.3	311.11575802	4	56.8 Å²	0	0		2.8	5288600	JBJYTZXCZDNOJW-JLHYYAGUSA-N		C18H17NO4	ic261;!IC 261;!186611-52-9;!3-[(2,4,6-TRIMETHOXY-PHENYL)-METHYLENE]-INDOLIN-2-ONE;!SU-5607
C1=CC(=CC=C1C=CC(=O)C2=C(C=C(C=C2)O)O)O	331	Yes	1	0	1	256.07355886	0	19	4	3	0	256.25	256.07355886	3	77.8 Å²	0	0		3.2	638278	DXDRHHKMWQZJHT-FPYGCLRLSA-N		C15H12O4	
C1C(OC2=CC(=CC(=C2C1=O)O)O)C3=CC=C(C=C3)O	363	Yes	1	1	0	272.06847348	0	20	5	3	0	272.25	272.06847348	1	87 Å²	0	0		2.4	439246	FTVWIRXFELQLPI-ZDUSSCGKSA-N		C15H12O5	
COC1=C(C=CC(=C1)C=C)O	134	Yes	1	0	0	150.068079557	0	11	2	1	0	150.17	150.068079557	2	29.5 Å²	0	0	2.4		332	YOMSJEATGXXYPX-UHFFFAOYSA-N		C9H10O2	
C1C(OC2=C(C1=O)C=CC(=C2)O)C3=CC=C(C=C3)O	335	Yes	1	1	0	256.07355886	0	19	4	2	0	256.25	256.07355886	1	66.8 Å²	0	0		2.2	114829	FURUXTVZLHCCNA-AWEZNQCLSA-N		C15H12O4	Liquiritigenin;!578-86-9;!4',7-Dihydroxyflavanone;!(S)-7-Hydroxy-2-(4-hydroxyphenyl)chroman-4-one;!5-DEOXYFLAVANONE
